,date,likes,retweets,tweet,tweet_id
29,2019-09-07 16:30:00,21319.0,4400.0,"The Lord is the first to trust in you, and He also invites you to trust in yourselves; He invites you to encourage one another, and join Him in writing the most beautiful page of your lives. #ApostolicJourney #Madagascar",1170373662572081152
30,2019-09-04 05:30:00,22502.0,3907.0,"I invite you all to join me in prayer, that God, the Father of all, may consolidate fraternal reconciliation throughout Africa, which is the only hope for solid and lasting peace. #ApostolicJourney #Mozambique #Madagascar #Mauritius",1169120404176326656
31,2019-09-05 08:45:00,14123.0,2882.0,"The pursuit of lasting peace is a mission that involves everyone. It calls for strenuous, constant and unceasing effort, because peace is like a delicate flower trying to blossom on the stony ground of violence. #ApostolicJourney #Mozambique",1169531865390145537
32,2019-09-09 10:30:00,20044.0,3795.0,"What must one do to be a good Christian? The answer is simple: we have to do, each in our own way, what Jesus says in the Beatitudes. #ApostolicJourney #Mauritius",1171007840875503616
33,2019-09-17 11:20:23,20067.0,3836.0,"""The Lord was moved with compassion"" (Luke 7:13). Our God is a God of compassion. Compassion is the weakness of God, but also His strength. #SantaMarta",1173919626377551874
34,2019-09-09 15:30:00,21160.0,2858.0,Thank you for your warm welcome. May God bless you all you. May His love and mercy continue to accompany and protect you! #ApostolicJourney,1171083338922233856
35,2019-09-03 11:30:00,29882.0,5777.0,"The Holy Spirit, when we invite Him into our wounds, anoints our painful memories with the balm of hope, because the Spirit restores hope.",1168848614887702529
36,2019-09-07 14:30:00,16273.0,3086.0,"A sower of peace and hope knows how to wait, he trusts; he realizes the limitations of his sowing, but he never stops loving the field entrusted to his care. #ApostolicJourney #Madagascar",1170343464258551808
37,2019-08-18 11:30:00,26886.0,5159.0,"In today's Gospel, Jesus reveals to us His most ardent desire: to bring to the earth the fire of the Father's love: the fire that saves, that changes the world, starting from the change of each one's heart. #Angelus",1163050407570132992
38,2019-08-28 11:30:00,28342.0,5142.0,"We ask for the grace not to be lukewarm Christians, living on half measures, letting love grow cold.",1166674286154854400
39,2019-09-08 16:30:00,15829.0,2697.0,"Happy are you, happy is the Church of the poor and for the poor, for she lives imbued with the fragrance of her Lord, she lives joyfully proclaiming the Good News to the throw-aways of the earth, to those who are God's favorites. #ApostolicJourney #Madagascar",1170736050680946689
40,2019-09-06 10:00:00,24115.0,4910.0,"Jesus proposes a first golden rule for everyone: ""Do unto others as you would have them do unto you"" (Lk 6:31); and he helps us to discover what is most important: to love us and help us. #ApostolicJourney #Mozambique",1169913129901232128
41,2019-08-15 11:30:00,29280.0,5649.0,"Mary's journey to Heaven began with that ""yes"" pronounced at Nazareth. Every “yes” to God is a step towards Heaven, towards eternal life. Because the Lord wants us all with Himself, in His house!",1161963246011764736
42,2019-08-17 11:30:00,33402.0,6816.0,"With God, the burdens of life rest not upon our shoulders alone: the Holy Spirit comes to give us strength, to encourage us, to bear our burdens.",1162688019905667072
43,2019-09-01 10:30:00,23981.0,4712.0,"In today’s Gospel, Jesus invites us to selfless generosity, to open the path towards a much greater joy: that of participating in God’s own love. #Angelus",1168108738638577664
44,2019-09-02 13:30:00,23248.0,4815.0,"May God, the lover of life, grant us the courage to do good without waiting for someone else to begin, or until it is too late.
https://t.co/ugglgmzHtO",1168516426321342464
45,2019-09-02 11:30:00,10638.0,2012.0,"Creation, a place of encounter with the Lord and one another, is “God’s own social network”, which inspires us to raise a song of cosmic praise to the Creator.
https://t.co/ugglgmzHtO",1168486225512226816
46,2019-09-14 11:30:00,23614.0,4240.0,"Today the Church asks us to contemplate the glorious Cross of Our Lord. Though He was God, Christ humbled Himself by becoming a servant. This is the glory of the Cross of Jesus!",1172834879857233920
47,2019-09-01 14:30:00,9900.0,1844.0,"This is the season to reflect on our lifestyles and to undertake prophetic actions.
https://t.co/ugglgmzHtO",1168169136830242816
48,2019-08-29 11:30:00,28689.0,4359.0,"Saint John the Baptist who bore witness to the Messiah by dying for the truth, pray for us!",1167036675056373761
49,2019-09-08 12:50:00,9674.0,1622.0,"Akamasoa, ""City of Friendship"", is the expression of the God’s presence God who decided to live and remain always in the midst of His people. Seeing these radiant faces, I give thanks to the Lord who has heard the cry of the poor. #ApostolicJourney #Madagascar",1170680685347999749
,date,likes,retweets,tweet,tweet_id
0,2019-06-22 11:30:00,27434.0,5472.0,"The Beatitudes are not for supermen, but for those who confront the challenges and trials of every day.",1142394299893596161
1,2019-06-29 11:30:00,20652.0,3951.0,"#StsPeterandPaul were transparent before God. Throughout life, they preserved this humility, to the very end. Both understood that holiness does not consist in exalting but rather humbling oneself.",1144931015946919936
2,2019-06-23 17:56:31,24750.0,4913.0,"Blessing is not about saying nice words or trite phrases; it is about speaking goodness, speaking with love. The Eucharist is itself a school of blessing. #CorpusDomini",1142853956286275585
3,2019-07-14 09:30:00,19704.0,3564.0,"Today we celebrate #SeaSunday, dedicated to seafarers and fishermen. I pray for them and their families, and I encourage every effort to protect and safeguard their human rights.",1150336633113153536
4,2019-06-28 10:00:00,19574.0,3141.0,Today we celebrate the 175th anniversary of the Pope’s Worldwide Prayer Network. I invite you to pray with me to be united to the Heart of Jesus and to enter together into a mission of compassion for the world.,1144545977472299014
5,2019-08-11 11:30:00,28375.0,5615.0,"Today's Gospel invites us to abandon ourselves with simplicity and trust to God's will, and to keep ""the lamps alight"", so we can brighten the darkness of the night. #Angelus",1160513692422803456
6,2019-07-08 12:30:00,15612.0,3239.0,"“This is not just about migrants”, in the twofold sense that migrants are first of all human persons, and that they are the symbol of all those rejected by today’s globalized society. https://t.co/C3rLYrgCnB",1148207605514461184
7,2019-07-01 11:30:00,32432.0,5894.0,"The Bible is not just a beautiful book to keep on a shelf. It is the Word of life be sown, a gift that the Risen Jesus asks us to accept in order to have life in His name.",1145655791665340417
8,2019-08-03 11:30:00,32758.0,5656.0,"Holy Spirit, give us the joy of the resurrection, the perennial youth of the heart!",1157614590143844353
9,2019-08-08 11:30:00,30444.0,5779.0,"In the midst of all those passing things in which we are so caught up, help us, Father, to seek what truly lasts: your presence and that of our brother or sister.",1159426530210017280
10,2019-07-30 11:30:00,37406.0,7974.0,Let us pray that the Lord will free the victims of human trafficking and help us to respond actively to the cry for help of so many of our brothers and sisters who are deprived of their dignity and freedom. #EndHumanTrafficking,1156165039545606144
11,2019-06-21 11:42:14,17039.0,3243.0,"Without communion and without compassion that is constantly nourished by prayer, theology not only loses its soul, but loses the intelligence and the ability to intepret reality in a Christian way.  #NaplesVisit #VeritatisGaudium",1142034989279842305
12,2019-06-24 11:30:00,22167.0,4054.0,"The example of Saint John the Baptist invites us to be a Church that is always at the service of the Word of God; a Church that does not want to draw attention to itself, but to Jesus Christ.",1143119075314302977
13,2019-07-14 11:30:00,38730.0,7905.0,"In today's Gospel, Jesus proposes the Samaritan as a model. By loving his neighbor as himself, he demonstrates how to love God with one's whole heart, while at the same time expressing true religiosity and full humanity.",1150366833028976640
14,2019-07-12 11:30:00,24007.0,5052.0,Faith is a gift that keeps alive a profound and beautiful certainty: that we are God’s beloved children.,1149642056526118912
15,2019-06-28 08:12:41,27449.0,5507.0,"Jesus looks at us, loves us and awaits us. He is all heart and all mercy. Let us go with confidence to Jesus. He always forgives us. #SacredHeartofJesus",1144518971993051137
16,2019-08-05 11:30:00,31266.0,6139.0,"The Lord invites all of us to conquer resentment with love and forgiveness, and to live the Christian faith with consistency and courage.",1158339366135013376
17,2019-07-04 13:45:00,14344.0,3294.0,https://t.co/UOkJI9XGw4,1146776927526506500
18,2019-07-16 11:30:00,19602.0,3538.0,"Today, the Feast of #OurLadyofMountCarmel, we contemplate the Virgin who stands beside the Cross of Christ. That is also the place of the Church: close to Christ.",1151091609745817601
19,2019-08-06 11:30:00,26678.0,4531.0,"In the Transfiguration, Jesus shows us the glory of the Resurrection: a glimpse of heaven on earth.",1158701755233759234
20,2019-07-05 11:30:00,35072.0,6850.0,"In difficult times, even more than in times of peace, the priority for believers is to be united to Jesus, our hope.",1147105341336772608
21,2019-07-29 11:30:00,35604.0,7667.0,"The Lord gives each of us a vocation, a challenge to discover the talents and abilities we possess and to put them at the service of others.",1155802652179148801
22,2019-06-28 13:00:01,15872.0,2732.0,"Pray for all Priests and for my Petrine Ministry, that every pastoral action may be sealed with the love that Christ has for every person. #SanctificationOfPriests",1144591280875421696
23,2019-08-02 11:30:00,35091.0,7014.0,"The Lord does not perform wonders with those who believe themselves to be just, but with those who know they are in need and are willing to open their hearts to Him.",1157252202051846146
24,2019-08-01 13:45:00,9930.0,2384.0,https://t.co/RejBYUN7al,1156923787851554818
25,2019-08-04 10:30:00,21359.0,3543.0,"Thank you for the joy with which you have offered your lives. Thank you for all the times you welcomed those who have fallen, caring for their wounds and showing tenderness and compassion. #ToMyBrotherPriests",1157961878305460230
26,2019-07-11 11:42:02,17904.0,3298.0,"May God the Father welcome Vincent Lambert in His arms. Let us not build a civilization that discards persons those whose lives we no longer consider to be worthy of living: every life is valuable, always.",1149282697736536066
27,2019-07-21 11:30:00,36096.0,7240.0,"Today's Gospel reminds us that the wisdom of the heart lies in knowing how to combine contemplation and action. Let us ask for the grace to love and serve God, and our brothers and sisters, with the hands of Martha and the heart of Mary.",1152903547580817409
28,2019-07-22 11:30:00,20118.0,3456.0,"Witness is born from the encounter with the living Jesus. #SaintMaryMagdalene, Apostle of Hope, pray for us!",1153265936515776512
29,2019-07-06 09:30:00,24123.0,4624.0,"We need people and institutions that defend the dignity of workers, the dignity of work and the good of the earth, our common home. #CoopsDay",1147437530226151430
30,2019-06-27 11:30:00,28462.0,5179.0,Blessed are those who believe and who have the courage to foster encounter and communion.,1144206238688956416
31,2019-06-25 11:30:00,36618.0,7552.0,"Saying “yes” to the Lord means having the courage to embrace life with love as it comes, with all its fragility and smallness, with all its contradictions.",1143481463515549697
32,2019-08-07 11:30:00,36751.0,7826.0,"The way of Jesus, which leads to peace, passes through forgiveness, for one evil never corrects another evil and no resentment is ever good for the heart.",1159064141044363265
33,2019-06-23 09:30:00,21309.0,3843.0,"The Eucharist prepares us for a place in eternity, because it is the Bread of Heaven. #CorpusDomini",1142726488367738880
34,2019-07-02 11:30:00,30708.0,6123.0,"Through your attention to the little ones and to the poor, you can kindle stars in the night for those who suffer.",1146018179488997376
35,2019-08-10 11:30:00,22421.0,3824.0,"Basically, the Christian witness announces this alone: that Jesus is alive and that He is the secret of life. #StLawrenceMartyr",1160151306108936192
36,2019-07-10 11:30:00,39833.0,8449.0,"We pray for the sick who are abandoned and left to die. A society is human if it protects life, every life, from its beginning to its natural end, without choosing who is worthy to live or who is not. Doctors should serve life, not take it away.",1148917281575096320
37,2019-07-28 11:30:00,36971.0,7159.0,"In today's Gospel, Jesus invites us to experience prayer, putting us in direct communication with the Father. This is the novelty of Christian prayer! It is a dialogue between people who love one another, a dialogue based on trust.",1155440263621488641
38,2019-06-20 11:30:00,13685.0,2647.0,"With refugees, Divine Providence offers us an opportunity to build a more supportive, more fraternal society, and a more open Christian community, according to the Gospel. #WithRefugees",1141669526435745792
39,2019-08-13 11:30:00,28481.0,5780.0,"Only when we experience God's forgiveness are we truly reborn. We start again from there, from forgiveness. It is there that we rediscover ourselves: in confessing our sins.",1161238468606828550
40,2019-07-08 11:00:00,11694.0,1902.0,"On this sixth anniversary of the visit to Lampedusa, my thoughts go out to those “least ones” who daily cry out to the Lord, asking to be freed from the evils that afflict them. https://t.co/C3rLYqZ0Z1",1148184956356554753
41,2019-06-21 06:49:02,85395.0,23909.0,"Dear young people, I would like to tell each one of you: God loves you; never doubt it, whatever happens to you in life; under any circumstances, you are infinitely loved.",1141961203834654720
42,2019-07-07 11:30:00,33496.0,6207.0,"In today's Gospel Jesus tells us of the real joy of his disciples: ""Rejoice because your names are written in heaven"" (Lk 10, 20), that is, in the heart of God the Father.",1147830117248294913
43,2019-08-12 11:30:00,18534.0,3758.0,Education with horizons open to transcendence helps young people to dream and to build a more beautiful world. #IYD2019,1160876081819213824
44,2019-06-26 11:30:00,40252.0,8375.0,"How many times, in prayer, do we limit ourselves to asking for gifts and listing requests, forgetting that the first thing we should do is praise God’s name, adore Him, and then go on to acknowledge His living image in our brothers and sisters.",1143843850915418113
45,2019-08-09 11:30:00,24758.0,5149.0,"Indigenous peoples, with their variety of languages, cultures, traditions, and ancestral knowledge, remind us that we are all responsible for the care of Creation, which God has entrusted to us. #IndigenousPeoplesDay",1159788917492781061
46,2019-07-25 11:30:00,40889.0,7533.0,"Jesus looks for witnesses who say to Him every day: ""Lord, you are my life"".",1154353099407937541
47,2019-06-30 11:30:00,48944.0,12443.0,"We all go through difficult days at times, but we must always remember that life is a grace. It is the miracle that God drew forth from nothing.",1145293403472588801
48,2019-08-04 09:05:00,9733.0,1763.0,"On the feast of the saintly Curé d'Ars, I write to all of you who, carrying out your mission in service to God and His people, write the most beautiful pages of priestly life. #ToMyBrotherPriests
https://t.co/xd2JkKyOD9",1157940487220678657
49,2019-07-31 11:30:00,28345.0,5041.0,"As a young soldier, St Ignatius of Loyola, whom we remember today, thought of his own glory. But then he was attracted by the glory of God, which gave meaning to his life.",1156527425917878272
,date,likes,retweets,tweet,tweet_id
0,2019-05-16 11:30:00,33451.0,6641.0,"“The word of God is alive” (Hebrews 4:12); it does not die or get old, but remains forever.",1128985949193375746
1,2019-06-17 11:30:00,30698.0,5893.0,"Holy Spirit, harmony of God, You who transform fear into trust and hard-heartedness into gift, come into us!",1140582360070668289
2,2019-06-02 11:30:00,13808.0,2403.0,"May you be witnesses of freedom and mercy, allowing fraternity and dialogue to prevail over divisions. #ApostolicJourney #Romania",1135146541847523329
3,2019-06-04 11:30:00,33429.0,7064.0,"Without wonder, faith, like life, becomes grey and routine.",1135871318765629441
4,2019-06-02 07:30:00,14598.0,3048.0,"As Christians we are called to manifest, even on the internet, the communion that marks our identity as believers, opening the way to dialogue, encounter, and to smiles. #WorldCommunicationsDay",1135086143911997440
5,2019-06-10 11:30:00,26536.0,5005.0,"Holy #MaryMotherOfTheChurch, help us to entrust ourselves fully to Jesus and to believe in His love, especially in times of trial, beneath the shadow of the Cross, when our faith is called to mature.",1138045646764515328
6,2019-05-18 11:30:00,25120.0,4555.0,"It is the Spirit who is the protagonist of Christian life, the Holy Spirit, who is with us, accompanies us, transforms us, is victorious with us.",1129710724467613696
7,2019-06-08 09:30:00,30136.0,6442.0,"Lord, defuse the violence of our tongues and our hands. Renew our hearts and minds, so that the word which always brings us together will be ""brother"", and our way of life will always be: Peace. #OneMinuteForPeace",1137290670438256640
8,2019-05-24 11:30:00,34280.0,6517.0,"Mary is a woman who walks with the grace and the tenderness of a mother; she unties all the knots of the many problems we manage to create, and she teaches us to stand upright in the midst of storms. #MaryHelpOfChristians",1131885053653471232
9,2019-06-05 13:00:01,21722.0,4483.0,"Today, with gratitude to God, we remember that our body contains the elements of the planet: its air is that which gives us breath, and its water revives and restores us. #BeatAirPollution #LaudatoSì",1136256359819644929
10,2019-06-02 13:45:00,17956.0,3393.0,"Let us choose the way of Jesus.  It is a way that demands effort, but the way that brings peace. #ApostolicJourney #Romania",1135180516490186759
11,2019-06-18 11:30:00,28614.0,5748.0,"Faith is a relationship, an encounter, and under the impetus of God's love we can communicate, welcome, and understand the gifts of others and respond to them.",1140944749630754818
12,2019-06-15 11:30:00,28241.0,5103.0,"The Holy Spirit calls all of us and helps us discover the beauty of being together and of journeying together, each in his or her own language and tradition but happy to be amongst brothers and sisters.",1139857585031569408
13,2019-06-02 14:30:00,6186.0,1078.0,"Fecioara Maria să-și întindă ocrotirea ei de mamă peste toți cetățenii României care, în decursul istoriei, și-au pus întotdeauna încrederea în mijlocirea ei. Fecioarei Maria vă încredințez pe voi toți și mă rog pentru ca ea să vă călăuzească pe calea credinței. #ApostolicJourney",1135191840578318336
14,2019-05-21 11:15:23,39347.0,8908.0,"The peace of Jesus is a gift. We cannot obtain it through human means. The peace of Jesus is something else: the peace of Jesus teaches us to endure. To endure is to carry life on our shoulders, our difficulties, our work, everything, and to have the courage to go forward.",1130794212100853762
15,2019-05-19 11:30:00,29032.0,5183.0,"Let us remain united to the Lord Jesus through listening to the Word, through the sacraments, a life of fraternity and service to others.",1130073113193058304
16,2019-05-22 09:30:00,26538.0,5512.0,"Every creature has a function, none is superfluous. The whole universe speaks the language of God's love, of His boundless affection for us: soil, water, mountains, everything is God's caress. #Biodiversity #LaudatoSì'",1131130078195200001
17,2019-05-28 10:31:40,31519.0,6626.0,"In our lives there are crosses, there are difficult moments. But in these difficult moments we feel that the Holy Spirit helps us to go forward and to overcome the difficulties. #SantaMarta",1133319921516109824
18,2019-05-30 11:30:00,36570.0,4260.0,"Tomorrow I will go to Romania as a pilgrim, to walk together with our brothers of the Romanian Orthodox Church and with the Catholic faithful. I ask you, please, to pray for me.",1134059378233860096
19,2019-06-01 10:30:00,32519.0,6145.0,"Dear parents, help your children discover the love of Jesus! This will make them strong and courageous. #GlobalParentsDay",1134769055016062977
20,2019-06-16 10:30:00,26419.0,5171.0,"The mystery of the Most Holy Trinity tells us that we do not have a solitary God up there in heaven, far away; no, He is the Father who gave us his Son, who became man like us, and who sends his own Spirit to be even closer to us.",1140204872828104704
21,2019-05-17 11:30:00,31022.0,5936.0,"Let yourself be transformed and renewed by the Holy Spirit, in order to bring Christ into every environment and to give witness to the joy and youthfulness of the Gospel!",1129348337679949825
22,2019-06-13 10:00:00,30870.0,5712.0,"Holy Spirit, make us artisans of harmony, sowers of good, apostles of hope!",1139110160826159104
23,2019-05-23 14:30:00,29508.0,5783.0,"God does not reside in the greatness of that which we accomplish, but in the littleness of the poor persons that we meet. #Caritas",1131567962891202560
24,2019-06-03 11:30:00,23254.0,4061.0,"The Ascension of our Lord into Heaven inaugurates a new form of the presence of Jesus amongst us, and asks us to have the eyes and the heart to encounter Him, serve Him, and be His witness to others.",1135508930019225600
25,2019-06-14 11:30:00,29303.0,5115.0,"Holy Spirit, our harmony, You who make us one body, infuse your peace in the Church and in the world!",1139495198294044672
26,2019-06-01 16:30:00,21405.0,3662.0,"God loves with a Father’s love. Every life, and every one of us, belongs to him. #ApostolicJourney #Romania",1134859652997369859
27,2019-06-15 09:26:34,25457.0,4471.0,"I am close to many elderly people who live hidden away, forgotten, neglected. And I thank those who are committed to a more inclusive society, which does not need to throw away those who are weak in body and mind. #WEAAD",1139826522179682305
28,2019-06-05 10:44:01,28823.0,5807.0,"Euthanasia and assisted suicide are a defeat for all. We are called never to abandon those who are suffering, never giving up but caring and loving to restore hope.",1136222135305875458
29,2019-05-31 17:19:19,19767.0,3686.0,"Contemplating Mary allows us to turn our gaze to all those many women, mothers and grandmothers who, by their quiet sacrifices, devotion and self-denial, are shaping the present and preparing the way for tomorrow’s dreams. #ApostolicJourney #Romania",1134509676530475009
30,2019-05-30 09:00:00,20728.0,3759.0,"With His ascension the risen Lord draws our gaze to Heaven, to show us that the goal of our journey is the Father.",1134021631813214208
31,2019-06-07 11:30:00,36639.0,6708.0,"How do I know the Lord listens to me? We have a certainty: Jesus. He is the great intercessor. He ascended into Heaven, and He stands before the Father to intercede for us. His prayer of intercession is never-ending.",1136958482240946176
32,2019-06-12 09:30:00,29580.0,6821.0,"As adults we must not rob children of their capacity to dream. Let us seek to promote an environment of hope, where their dreams may grow and be shared: A shared dream opens the path towards a new way of life. #NOChildLabourDay",1138740222420635654
33,2019-06-20 09:30:00,25950.0,4842.0,"Jesus became bread broken for us, and He asks us to give ourselves to others, no longer to live for ourselves, but for one another. #CorpusDomini",1141639324296810497
34,2019-05-26 11:30:00,27600.0,5223.0,"It is the Spirit who makes us arise from our limitations, from our deaths, because we have so many necroses in our life, in our soul. The message of the Resurrection is this: we must be reborn.",1132609828310867973
35,2019-06-02 06:42:36,20004.0,3752.0,"The feast of the Ascension urges us to raise our eyes to Heaven, to fulfil, with the grace of our risen Lord, the mission He has entrusted to us: to announce the Gospel to everyone.",1135074216141832192
36,2019-05-24 09:00:02,21302.0,3351.0,"We pray for the Catholics in China. May Our Lady of Sheshan help them witness to the faith, in communion with the universal Church, and to persevere in unity despite the wounds and the trials, trusting in the hope that does not disappoint.",1131847312345427968
37,2019-06-01 13:30:00,12696.0,2328.0,"Let us journey together, allowing the Gospel to be the leaven that permeates everything and fills our peoples with the joy of salvation! #ApostolicJourney #Romania",1134814353436291072
38,2019-05-25 11:30:00,34513.0,6858.0,"Mercy shown to those who can only receive, without giving anything in return, is precious in the eyes of God.",1132247439145099264
39,2019-06-19 11:30:00,33192.0,6099.0,May the Holy Spirit lead us to live more fully as children of God and as brothers and sisters.,1141307137588715522
40,2019-06-08 18:00:00,26513.0,5946.0,"Holy Spirit, breathe into our hearts and let us inhale the tenderness of the Father. Breathe upon the Church, so that she may spread the Gospel with joy. Breathe upon the world the fresh restoration of hope. #Pentecost",1137419017851953152
41,2019-05-27 11:30:00,32096.0,6205.0,"Even today so many Christians are killed and persecuted for the love of Christ. They give their lives in silence, because their martyrdom isn't newsworthy. Yet there are more Christian martyrs today than in the early centuries.",1132972216084238341
42,2019-06-13 13:00:00,13229.0,2395.0,The #poor save us because they enable us to encounter the face of Jesus Christ. https://t.co/YpGX5crUF4,1139155457572950023
43,2019-06-09 11:33:41,16061.0,2686.0,"To men and women missionaries, and to all those who, by virtue of their baptism, share in any way in the mission of the Church, I send my heartfelt blessing. #MissionaryOctober #Pentecost
https://t.co/qKEspH4emp",1137684183785050112
44,2019-06-11 09:14:42,26677.0,5752.0,"Give freely that which you have received freely, so that God's graces may reach the hearts of all. #SantaMarta",1138373986268647424
45,2019-05-29 11:30:00,46096.0,11079.0,"If you trust in the goodness of the Lord, you will understand the meaning of events and the purpose of your life.",1133696991794348033
46,2019-06-16 13:30:00,30572.0,6359.0,"Each one of us has infinite value for God: we may be small under heaven and powerless when the earth trembles, but for God we are more precious than anything.",1140250171311345664
47,2019-06-06 13:45:00,9402.0,2198.0,https://t.co/I8zoahTq2e,1136630067520516096
48,2019-05-31 14:48:46,16860.0,3028.0,The Holy Spirit loves to shape unity from the most beautiful and harmonious diversity. #ApostolicJourney #Romania,1134471790015766528
49,2019-05-20 11:46:44,40470.0,7893.0,"We pray for those who live with severe illness. Let us always safeguard life, God's gift, from its beginning until its natural end. Let us not give in to a throwaway culture.",1130439713687527425
,date,likes,retweets,tweet,tweet_id
0,2019-05-05 15:48:14,24990.0,4791.0,"Every morning, God comes to find us where we are.  He summons us to rise at his word, to look up and to realize that we were made for heaven. #ApostolicJourney #Bulgaria https://t.co/TXYMNdJj4v",1125064670396731393
1,2019-05-03 11:30:00,44254.0,8735.0,In many countries May is the month of Mary. May the Mother of God accompany us and protect Christians in fighting against the forces of evil. Let us entrust ourselves to her and pray for the Church and for peace in the world.,1124274906311614465
2,2019-05-11 11:30:00,33125.0,6232.0,This is the time of mercy; this is the time of the Lord’s compassion. Let us open our hearts so that He may come to us.,1127174009773219842
3,2019-04-28 11:30:02,36242.0,7579.0,"If we open our hearts to mercy and we seal forgiveness with a fraternal embrace, we proclaim before the world that it is possible to overcome evil with good. #DivineMercy",1122462974445096960
4,2019-04-23 11:30:00,29285.0,5122.0,May the proclamation of the Lord's Resurrection sustain our hope and transform it into concrete acts of charity. #Easter,1120651028406337536
5,2019-04-17 12:55:17,48606.0,11153.0,"Christ died because He loves each one of us: young and old, saints and sinners, people of His time and people of our time. #HolyWeek",1118498164338769920
6,2019-04-09 09:24:42,39325.0,8771.0,May the Lord always give us hope for the future and the strength to keep going. #SantaMarta,1115546065803993088
7,2019-04-21 07:30:00,48225.0,11116.0,"Today we contemplate the empty tomb of Christ and we hear the words of the angel: ""Do not be afraid! He is risen!"" #Easter",1119865854588379136
8,2019-04-22 10:59:08,53662.0,11591.0,"Today, too, let us join in prayer with the Christian community of Sri Lanka, which was struck by terrible violence on Easter Sunday. We entrust to the risen Lord the victims, the wounded and all the suffering. #PrayForSriLanka",1120280874153652224
9,2019-04-27 11:30:00,45929.0,8690.0,"The Lord seeks everyone, He wants everyone to feel the warmth of His mercy and His love.",1122100580053344257
10,2019-04-10 11:30:00,22567.0,4855.0,"Almsgiving helps us emerge from the foolishness of living to accumulate everything for ourselves, under the illusion of securing a future that is not ours. #Lent",1115939986208116737
11,2019-04-25 11:30:00,39178.0,6847.0,"Christ is risen, and with Him our creative hope arises to face the problems of our day, because we know we are not alone. #Easter",1121375803349057536
12,2019-04-18 11:30:00,36909.0,7723.0,"In the Eucharist you really meet Jesus, share His life, feel His love; there you experience that His death and resurrection are for you. #HolyThursday",1118839088541396992
13,2019-05-03 09:30:00,33279.0,9021.0,"We need a journalism that is free, at the service of truth, goodness, and justice; a journalism that helps build a culture of encounter. #DefendMediaFreedom",1124244708568338434
14,2019-05-12 11:30:00,40868.0,8028.0,"God has placed this plan in our hearts and in all creation: to love Him, our brothers and sisters, and the whole world, and to find true happiness in this love.",1127536397059903489
15,2019-04-24 11:30:00,24883.0,4339.0,"The martyrs of all times, with their fidelity to Christ, tell us that injustice does not have the last word: we can continue to hope in the risen Lord. #Easter",1121013415676469254
16,2019-04-14 10:30:00,13906.0,2791.0,"By his self-abasement, Jesus wanted to open up to us the path of faith and to precede us on that path. #PalmSunday #HolyWeek https://t.co/wtJucvOUTo",1117374437114859520
17,2019-04-22 14:30:00,29580.0,5237.0,"Let us welcome Christ’s victory over sin and death into our lives. In this way, we will draw His transforming power upon all creation as well.",1120333940441714688
18,2019-04-16 11:30:00,73939.0,14450.0,"Today we unite in prayer with the people of France, as we wait for the sorrow inflicted by the serious damage to be transformed into hope with reconstruction. Holy Mary, Our Lady, pray for us. #NotreDame",1118114313351225345
19,2019-04-04 13:45:00,8938.0,2107.0,https://t.co/DXkotQwsz7,1113799631693987840
20,2019-04-07 10:30:00,25367.0,4940.0,"#Lent invites us to look upward with prayer, which frees us from a horizontal, flat life, where we find time only for our ego, but forget God.",1114837722512883712
21,2019-05-07 18:51:15,14826.0,2924.0,Faith must lead us believers to see other persons as our brothers and sisters that we need to support and love. #ApostolicJourney #NorthMacedonia https://t.co/ZgFHoIfz6R,1125835504610611201
22,2019-04-21 11:00:00,82537.0,18902.0,The resurrection of Christ is the true hope of the world. Happy #Easter!,1119918702475075584
23,2019-05-10 11:01:21,27014.0,5157.0,Today we ask for the grace to be docile to the voice of the Lord and for a heart open to the Lord; for the grace not to be afraid to do great things and the sensitivity to pay attention to the small things. #SantaMarta,1126804413576826885
24,2019-05-08 09:30:00,28255.0,5002.0,"Virgin of the #HolyRosary, help us to be of one heart and one soul, a holy people journeying toward our Heavenly home.",1126056647221174272
25,2019-04-13 11:30:00,28448.0,5808.0,"If we return to the Lord with our frailties, if we take the way of love, we will embrace the life that never fades. And we will experience joy. #Lent",1117027148424867842
26,2019-05-06 16:33:44,23111.0,4267.0,As Pope John XXIII said: “I never met a pessimist who managed to do something good”. The Lord is the first not to be pessimistic. He constantly tries to open up paths of resurrection for all of us. #ApostolicJourney #Bulgaria,1125438507902697472
27,2019-05-02 14:15:00,9534.0,2193.0,https://t.co/gaDiaAUt7c,1123954041908879360
28,2019-04-07 11:30:00,17522.0,3553.0,"During this time of #Lent we are invited to look to others too with charity, which frees us from the vanity of possessing, from thinking that things are good if they are good for me.",1114852822120574978
29,2019-04-29 11:30:00,68873.0,17023.0,"God searches for you, even if you don’t search for Him. God loves you, even if you have forgotten Him. God looks for beauty in you, even if you think you have uselessly squandered all your talents.",1122825355947962368
30,2019-05-05 10:31:30,14217.0,2506.0,"As Saint Cyril said: “With joy I set out for the Christian faith; however weary and physically weak, I will go with joy”. #ApostolicJourney #Bulgaria https://t.co/nODVPVcXRY",1124984961218510849
31,2019-05-09 11:30:00,33374.0,6374.0,"If we live like children of God and we let ourselves be guided by the Holy Spirit, we do good to all creation as well.",1126449234767540224
32,2019-04-26 11:30:01,30667.0,5107.0,"During these #Easter days, proclaim with your life and with your words, the wonderful news that Jesus is Risen.",1121738195995987969
